DistDedao,DistInd,DistMeio,DistAnelar,Distdedin,Letra
0.6373930041547307,0.6874219418797997,0.7093850065359066,0.5924158280779138,0.5026808161608166,C
0.6319555703822259,0.699874943163044,0.7061425411756628,0.6125601264865423,0.4995596687111789,C
0.6720848431461518,0.7139017999473816,0.7634767605531061,0.683180831796301,0.5734801344440802,C
0.6446207580826436,0.6778865463139578,0.7490750968109771,0.7229947487760311,0.6398673516983416,C
0.6533154219371519,0.6825952618140424,0.768134207949225,0.7547441633129375,0.6754901916489908,C
0.636696891229412,0.6938190993053164,0.794260296488658,0.8004004548927283,0.7888594504305368,C
0.6533808884607524,0.6874435496193188,0.7128680668582726,0.663182023944326,0.5806969929683561,C
0.6560219025297458,0.6886283971131233,0.7098851623308726,0.6487159723245668,0.5536790614020946,C
0.6445298597768283,0.6745921783356208,0.6876280043383428,0.6430427851418543,0.5496950539503213,C
0.6472668379242572,0.6751094832282224,0.6822407204767286,0.6239126199183738,0.5300995842174049,C
0.633141878862759,0.6640369375491648,0.6716746132024591,0.6060724909861586,0.5087354408166846,C
0.6293901154080433,0.6576742221548605,0.6541143143003542,0.5842858803654174,0.4959775261207378,C
0.647147770214248,0.6785442426794921,0.668883926143857,0.5966930842318049,0.5099310499745732,C
0.624398301964753,0.6559426491010185,0.6412720171000031,0.5744360501510458,0.5062518649789843,C
0.6340785984994854,0.6752066521987777,0.6453597126706966,0.5720322641106557,0.5062408131913827,C
0.6102570740093604,0.6701063848304922,0.6158766690905307,0.5484948206129414,0.5102335599722968,C
0.5990207005319137,0.6597906831094955,0.6094754049411191,0.5466276621454063,0.5109423646189383,C
0.6047142640779917,0.6606389733190832,0.633318649637644,0.5690037081132407,0.5102034727979433,C
0.6376778151832821,0.6698315197332223,0.6485655581358655,0.5825741980273403,0.5166226178602383,C
0.6661298323636454,0.7078401478293025,0.7363224778840796,0.6570777522267257,0.5500965529693438,C
0.6797739008229984,0.7220503735680216,0.7563899205435698,0.6895213456322907,0.571830277047627,C
0.699469356023972,0.7723075627380639,0.8116151420857739,0.7374057688242996,0.6233062029951394,C
0.7218522599358717,0.7626357227397516,0.8224860099979268,0.7688944442710709,0.6614623181303885,C
0.6857049288573245,0.7495895323682364,0.7657020474335904,0.6894122275564109,0.5691467611361996,C
0.6730449134582692,0.73221054071417,0.7457777957829232,0.6833567035812836,0.6038944087766898,C
0.6872013996421029,0.7437660130481973,0.7868645838310026,0.6983740948563516,0.6043924710694316,C
0.6745751091199491,0.7472573050450296,0.7564552845353947,0.6713612219623465,0.5546587781299832,C
0.6883390706937146,0.7342608342788784,0.7796826094742099,0.6860063741730801,0.5809534383859959,C
0.6847249547890301,0.7438155359503223,0.7761253322297649,0.6900616843038523,0.5769009699609428,C
0.6731556032845485,0.7327946313209094,0.7441322931979717,0.674390477556574,0.566709873358466,C
0.6856569438221591,0.7292870571488084,0.7704941684932505,0.6897930124588973,0.5996865084084629,C
0.6934036231466874,0.7243928853937077,0.7723728016568597,0.6833082837028502,0.5827961943070837,C
0.6514533947216944,0.6868321422791931,0.7327357389754388,0.6374181399591015,0.5380140667014308,C
0.6536200244229785,0.7045432179844207,0.7396563982971525,0.6461114729311624,0.5262452195260046,C
0.7177931422445533,0.7559279698783664,0.7835233867646019,0.7193166098749663,0.609681157809039,C
0.7066103780913451,0.7668641079447523,0.7852174680433968,0.7060671444391897,0.5936713960057508,C
0.7090263379900041,0.7559003688971936,0.7917079139075623,0.6978801551112885,0.5974438514046246,C
0.7371441013932573,0.78994712852804,0.830075861891885,0.7367857996164401,0.609081642461057,C
0.7230748320674089,0.7731919401662823,0.8200313349238447,0.726776182088746,0.623900552702665,C
0.7054676569200135,0.7627663725416242,0.7942906138723935,0.7110894068120561,0.6089478698500566,C
0.7064348047159072,0.7658498467555251,0.8136350049814223,0.736492797649976,0.6266137114360659,C
0.7018476126140657,0.7527072262104701,0.7981109193331248,0.7270451969184437,0.642966588706556,C
0.6868539498781832,0.7199742938979943,0.7494265051246283,0.7133421498990165,0.6471995377999191,C
0.6570733788520741,0.7427798152687012,0.762253308647059,0.7000162242372364,0.6495913747417474,C
0.6290059585869618,0.6089813108375657,0.6552000676714546,0.6566793975171075,0.6336486531173339,C
0.6119903033153463,0.6494121900196335,0.6756471238825142,0.6498029787279631,0.6211556158759575,C
0.6567578846651134,0.693157725788025,0.7118415854768174,0.680868053478696,0.6223909640823204,C
0.6736377729876647,0.7403086599599256,0.7681065530171043,0.7016371264924792,0.6120763326776024,C
0.6706548430425812,0.7065058641767804,0.7521592898675519,0.682731557017903,0.5766792770630261,C
0.6544195834816783,0.7006102107377266,0.7453044920431073,0.6641925747341944,0.5408431243937366,C
0.656858680629015,0.7025517698629797,0.7465340752053777,0.6754229390710552,0.5701156403239594,C
0.6870260003809401,0.7601660544752245,0.775422459886613,0.6931461089533404,0.5718575209835873,C
0.6705360759115806,0.7311632280927066,0.7347815309860198,0.6725897181865829,0.565488611254409,C
0.6647438880021477,0.7371125889782941,0.7448684162645316,0.6592661071386527,0.5431445539145242,C
0.6385249705323552,0.7144128805395321,0.7298970996166133,0.6377033805117276,0.5240188899441507,C
0.6529095304345676,0.7275207816756329,0.7267829296322115,0.6372320791677795,0.5255189955029147,C
0.6419558534259386,0.710732542335879,0.7151045701387609,0.6372272080347438,0.5402601423536197,C
0.6303089283563655,0.6988171591873278,0.690116259699858,0.6134717540766547,0.5085816783105322,C
0.6512901657577007,0.7248860693819439,0.723243058952248,0.6470029481875391,0.5481739678090755,C
0.6615047060600006,0.7370804771670912,0.7401230819022463,0.645422459197335,0.5520458639673419,C
0.6508626384434578,0.7311708071253644,0.7238093889052286,0.6481422096357549,0.5432247258652736,C
0.6442191999134378,0.7088675082002772,0.7132301769088905,0.6429706912357832,0.5365691590109881,C
0.6470939815625492,0.7187709030049613,0.7137871088168445,0.6267722786292651,0.5148474584445804,C
0.6605982966492182,0.7139155860802348,0.7475988584297689,0.6491159682194596,0.5578473731725981,C
0.6641291044549967,0.7305031029408989,0.731830759517909,0.6445700997500498,0.529075501810488,C
0.6536597238912212,0.6976231884246676,0.7243637215915663,0.6443845102349469,0.5403127913642595,C
0.6605211722383929,0.709948402688533,0.7254074450519461,0.63489005973143,0.5295407681791264,C
0.6721802907168656,0.7531327909826185,0.7636666141643405,0.6639895391608855,0.561021503216735,C
0.6908012373410366,0.7648928875291118,0.7683052063600799,0.6791960978955925,0.5700249609360108,C
0.6744350776995407,0.76610302075596,0.7645477555220705,0.6694884629159046,0.5454390019540453,C
0.6644977286940248,0.7553453617244926,0.7869292057813561,0.6813650449511293,0.5634315240417914,C
0.6579277294438454,0.7489908288474034,0.7665218379969256,0.6793407492547259,0.5570044245564781,C
0.6738349583280169,0.7411191420156312,0.7508157131190654,0.6864028358039745,0.569175337282806,C
0.6045269439588532,0.7113139459876999,0.7296393892925274,0.6327392636562721,0.4944950487073157,C
0.6108057300914486,0.6983535082621124,0.7106412285873981,0.6337314422849265,0.49527912514784145,C
0.6189108240745862,0.7019920497555339,0.7157311482693663,0.6322263774674616,0.4949507829188206,C
0.6189108240745862,0.7019920497555339,0.7157311482693663,0.6322263774674616,0.4949507829188206,C
0.6133645754544853,0.6848612447848328,0.6891191951530287,0.6105710580871987,0.4799550045510316,C
0.6183110608931258,0.705457127881422,0.7045989034700427,0.623698701845639,0.4843773527504229,C
0.3837251618614804,0.5681893171344364,0.3908018370385108,0.37779070218882727,0.40434488650060674,D
0.3946716586886885,0.5666587877621323,0.39302041109659147,0.38230790190589237,0.41464690515497965,D
0.39244231440314853,0.5676026042179466,0.4087451542056049,0.3910585517392561,0.4266631971109722,D
0.40229187638405856,0.5727764464320655,0.37350049252002204,0.36886052260939256,0.43425651994171627,D
0.40099565076725757,0.591597606948058,0.3889110082212572,0.3687198956879762,0.44309335760902546,D
0.39723602982196266,0.5932158011954368,0.39502831236910313,0.37062655898608576,0.43745392945809136,D
0.4095454936343179,0.6349357723831712,0.433274661847353,0.3835129662319022,0.36395626829993094,D
0.355562632574205,0.6490342160400254,0.3947212797279299,0.33690530095067117,0.3199447844734144,D
0.3396146875988709,0.6593173773989934,0.3544247413340099,0.3068479652569467,0.31054735352099355,D
0.330214400260647,0.6543151854644891,0.34255793103717885,0.299129233273584,0.3137457290381417,D
0.29307942531798403,0.6564137738651545,0.31944866455985965,0.27979651109072157,0.3004225621965586,D
0.2653608849294083,0.6665376051515973,0.272529906219382,0.24900151023656678,0.26819624584531876,D
0.27932831500700084,0.6770903469369479,0.26636145580646314,0.24733121745390124,0.2760913702450841,D
0.27846118223239885,0.7006080990592054,0.5392270392020678,0.2373826815090638,0.257142031721629,D
0.2847432666562434,0.7042320618475759,0.5735437768058332,0.24506776021145105,0.26641827371826715,D
0.2791950879889694,0.7004062287839204,0.2883937688236666,0.2313147822151579,0.2665366231287967,D
0.30230043539344864,0.6809167384574376,0.28164453680207013,0.2604047414379568,0.29706633874650906,D
0.3079335665520282,0.6818335731530984,0.29884161400907017,0.2634716969992608,0.2927718045453256,D
0.30135917259344797,0.6875843572552471,0.29491955512672,0.25954183526708996,0.28233661120130166,D
0.3236966728235231,0.6874913873544805,0.32361446109605546,0.27588277830012325,0.2913491543074587,D
0.3500942480693477,0.6796886849876531,0.33567124961176525,0.27886337871086747,0.2902025777716263,D
0.3541887605802904,0.6815425925772683,0.34877500722597204,0.28800533566989317,0.2941184633481161,D
0.35827427921749017,0.6683625457801998,0.36473195500746636,0.2933188596075871,0.27711616168433784,D
0.3869176904619364,0.6609431775890806,0.397333223427578,0.31006072679766106,0.2901185286991153,D
0.38199213974930635,0.6451109925625782,0.40415766558431104,0.330723905100543,0.291226879258275,D
0.4058697769577859,0.6350811263109304,0.40313095938946963,0.3319382959847207,0.3172527994266887,D
0.4270982545185409,0.6403226907512966,0.40810177303225936,0.3655619580069944,0.3761594359501004,D
0.38171880193641927,0.5950485788442333,0.3709896550071973,0.3209194705132246,0.33225654942408495,D
0.39838363356024176,0.5999847761412065,0.3379289436530406,0.3105312194422592,0.4222935443589989,D
0.4082353372637333,0.6060102917361879,0.3892149554519063,0.36286732647553677,0.42526478522733024,D
0.39065221611395706,0.5692376213267403,0.3752638920820051,0.32406184473788874,0.42447791809297464,D
0.3746053120695621,0.535689471013958,0.3590902315311081,0.3204928315269563,0.4042854061725163,D
0.3556113126131854,0.5234954194078754,0.3521610878753886,0.3159782076851661,0.3670973422332937,D
0.34269951262308657,0.5066898958816008,0.33299213245102527,0.3066879296305765,0.3780242072918807,D
0.34163375549514424,0.49623762223660994,0.32884093105594636,0.3048295591958854,0.34939550124862434,D
0.3329162736094717,0.4798788726258102,0.3202835420704275,0.29885002113052533,0.33830191536637433,D
0.3396475401312072,0.5059105890326959,0.3391524831536799,0.2964356952264714,0.32924746636977886,D
0.3278457085482665,0.5034205200765313,0.34909981633138243,0.2841855871108771,0.2757192209811787,D
0.32149589215373725,0.5189328647000636,0.33858106166190455,0.2765102201550385,0.2536667939079026,D
0.29073924955976577,0.5303602078271346,0.28803605969315904,0.23754020176291488,0.2452118627079171,D
0.28345893212141626,0.5438153617029308,0.27817412002020125,0.2345038627938993,0.2466650287434016,D
0.25724060491921735,0.545522485749342,0.26308131255758965,0.22525303974806365,0.2344680802074353,D
0.26742469460546336,0.5538910461270348,0.28634110754540065,0.2367574104569477,0.25351504909907663,D
0.2701933294647735,0.5639210383784388,0.2842962548107166,0.2336349517985996,0.24816182905085338,D
0.28074695944420724,0.5709573319254005,0.2832797728748908,0.23924783171829023,0.2580610214066668,D
0.2659987712696385,0.5589685855678115,0.2698088545376972,0.2401930521812379,0.26821567709317196,D
0.2575547696662149,0.5924501669727203,0.23884972394647463,0.22622965047732338,0.26203224841327627,D
0.24427692090659892,0.5688116611815335,0.22594876945778594,0.23905241521260406,0.2719704556681135,D
0.2478439840282763,0.560672809078529,0.2148724846025762,0.2315216474932934,0.2733505356963622,D
0.2680670170376654,0.5324823154872346,0.21134529914384817,0.22441517008721873,0.26109741000617226,D
0.26123983274918217,0.5539548136833807,0.2516221761775841,0.25016411837524705,0.2924049509608237,D
0.26866781355956665,0.5967220383527284,0.24006554531874902,0.24478446867691503,0.28591060074896785,D
0.2843089465245176,0.5947301365634164,0.2665906304724191,0.23753654520105422,0.276085589508113,D
0.3194209254531457,0.5964325214815926,0.303862464765644,0.2627974552029528,0.28655814081715597,D
0.33403135286333596,0.5970422570026469,0.3723437757778257,0.2949858065840097,0.27849398482734805,D
0.38612861003287713,0.5978966638727115,0.4092203982289766,0.336997313703159,0.3225757951400018,D
0.40024684849024494,0.6089963013004669,0.3835627616248306,0.3414140629794756,0.35528324556096985,D
0.5582653130190025,0.8180225520187212,0.5439754857828627,0.46576011286065094,0.4918913798194942,D
0.48477952005441755,0.7756713867720291,0.46905130001563394,0.3916900258160538,0.3863424544733708,D
0.4047688748631142,0.8160548258613145,0.41926734427685103,0.33380240477488815,0.3439554044442602,D
0.4123191346779574,0.854685378296256,0.3922274186992733,0.33589423360560977,0.3812506969418404,D
0.34011424315351,0.8624661147348119,0.32439004388945947,0.28220019694665205,0.3445379340171522,D
0.3530643374217278,0.8313129471976735,0.3252661839110717,0.2956149535086829,0.36194675940914167,D
0.35559421637407856,0.839406413618203,0.32810056126328013,0.2984203056942244,0.36970537937429676,D
0.3712581040336498,0.892329563253415,0.3685775001928584,0.29753936903024625,0.3826800373436837,D
0.31774272185908237,0.8130968212773587,0.28272418626501383,0.2918626573876078,0.37221544396234013,D
0.33802402394110526,0.7792761527062981,0.2707867750307589,0.3063654690712232,0.41145529790524876,D
0.3447511319204445,0.774794073707936,0.2712368269900985,0.3087686720172415,0.40376645809960077,D
0.3780714423687955,0.8213676116422985,0.3472447228284484,0.29949858465331836,0.3653995826758602,D
0.3454889218589558,0.753944001880144,0.3368830939160892,0.29006488273832376,0.3257894458558175,D
0.38152042190983043,0.7165095373258521,0.38328523025491557,0.32568048359744545,0.3405060403810818,D
0.3557211184367278,0.6696009996064932,0.3621654468523174,0.3043695495390562,0.3032156723822316,D
0.36958276518594446,0.6446951459399789,0.39225975576282573,0.31909735964308805,0.29868886993756044,D
0.37482262707185493,0.6000225194819836,0.38107860855315684,0.3204536010253984,0.30683865593457726,D
0.3882205128934423,0.5754132390270339,0.3982255642805582,0.34865484145439307,0.34670769565307963,D
0.3956468613212364,0.5954138970634804,0.389433967612163,0.3414671785430585,0.378393860932328,D
0.3902705370336654,0.5804772287546359,0.3950228949701625,0.34006255807202773,0.39261269769592383,D
0.38358409840583874,0.5445794159205027,0.3713901477055275,0.3329347272233467,0.39093060047659095,D
0.3863938450310329,0.5370414369484026,0.36504820561637424,0.3193009027868849,0.40112135993757336,D
0.36041273721118594,0.513112545514511,0.3541113282802017,0.33280829247322624,0.3694266995899952,D
